playerID,yearID,teamID,inseason,G,W,L
washiro01,2014,TEX,1,140,53,87
bogarti01,2014,TEX,2,22,14,8
gibbojo02,2014,TOR,1,162,83,79
gibsoki01,2014,ARI,1,159,63,96
trammal01,2014,ARI,2,3,1,2
gonzafr99,2014,ATL,1,162,79,83
renteri01,2014,CHN,1,162,73,89
pricebr99,2014,CIN,1,162,76,86
weisswa01,2014,COL,1,162,66,96
mattido01,2014,LAN,1,162,94,68
redmomi01,2014,MIA,1,162,77,85
roeniro01,2014,MIL,1,162,82,80
collite99,2014,NYN,1,162,79,83
sandbry01,2014,PHI,1,162,73,89
hurdlcl01,2014,PIT,1,162,88,74
blackbu02,2014,SDN,1,162,77,85
bochybr01,2014,SFN,1,162,88,74
mathemi01,2014,SLN,1,162,90,72
willima04,2014,WAS,1,162,96,66
showabu99,2015,BAL,1,162,81,81
farrejo03,2015,BOS,1,162,78,84
venturo01,2015,CHA,1,162,78,86
francte01,2015,CLE,1,161,81,80
ausmubr01,2015,DET,1,161,74,87
hinchaj01,2015,HOU,1,162,86,76
yostne01,2015,KCA,1,162,95,67
sciosmi01,2015,LAA,1,162,85,77
molitpa01,2015,MIN,1,162,83,79
girarjo01,2015,NYA,1,162,87,75
melvibo01,2015,OAK,1,162,68,94
mcclell01,2015,SEA,1,162,76,86
cashke01,2015,TBA,1,162,80,82
banisje01,2015,TEX,1,162,88,74
gibbojo02,2015,TOR,1,162,93,69
halech01,2015,ARI,1,162,79,83
gonzafr99,2015,ATL,1,162,67,95
maddojo99,2015,CHN,1,162,97,95
pricebr99,2015,CIN,1,162,64,98
weisswa01,2015,COL,1,162,68,94
mattido01,2015,LAN,1,162,92,70
redmomi01,2015,MIA,1,38,16,22
jennida99,2015,MIA,2,124,55,69
roeniro01,2015,MIL,1,25,7,18
counscr01,2015,MIL,2,137,61,76
collite99,2015,NYN,1,162,90,72
sandbry01,2015,PHI,1,74,26,48
mackape01,2015,PHI,2,88,37,51
hurdlcl01,2015,PIT,1,162,98,64
blackbu02,2015,SDN,1,65,32,33
roberda07,2015,SDN,2,1,0,1
murphpa99,2015,SDN,3,96,42,54
bochybr01,2015,SFN,1,162,84,78
mathemi01,2015,SLN,1,162,100,62
willima04,2015,WAS,1,162,83,79
showabu99,2016,BAL,1,162,89,73
farrejo03,2016,BOS,1,162,93,69
venturo01,2016,CHA,1,162,78,84
francte01,2016,CLE,1,161,94,67
ausmubr01,2016,DET,1,161,86,75
hinchaj01,2016,HOU,1,162,84,78
yostne01,2016,KCA,1,162,81,81
sciosmi01,2016,LAA,1,162,74,88
molitpa01,2016,MIN,1,162,59,103
girarjo01,2016,NYA,1,162,84,78
melvibo01,2016,OAK,1,162,69,93
servasc01,2016,SEA,1,162,86,76
cashke01,2016,TBA,1,162,68,94
banisje01,2016,TEX,1,162,95,67
gibbojo02,2016,TOR,1,162,89,73
halech01,2016,ARI,1,162,69,93
gonzafr99,2016,ATL,1,37,9,28
snitkbr99,2016,ATL,2,124,59,65
maddojo99,2016,CHN,1,162,103,58
pricebr99,2016,CIN,1,162,68,94
weisswa01,2016,COL,1,162,75,87
roberda07,2016,LAN,1,162,91,71
mattido01,2016,MIA,1,161,79,82
counscr01,2016,MIL,1,162,73,89
collite99,2016,NYN,1,162,87,75
mackape01,2016,PHI,1,162,71,91
hurdlcl01,2016,PIT,1,162,78,83
greenan01,2016,SDN,1,162,68,94
bochybr01,2016,SFN,1,162,87,75
mathemi01,2016,SLN,1,162,86,76
bakerdu01,2016,WAS,1,162,95,67
showabu99,2017,BAL,1,162,75,87
farrejo03,2017,BOS,1,162,93,69
renteri01,2017,CHA,1,162,67,95
francte01,2017,CLE,1,162,102,60
ausmubr01,2017,DET,1,162,64,98
hinchaj01,2017,HOU,1,162,101,61
yostne01,2017,KCA,1,162,80,82
sciosmi01,2017,LAA,1,162,80,82
molitpa01,2017,MIN,1,162,85,77
girarjo01,2017,NYA,1,162,91,71
melvibo01,2017,OAK,1,162,75,87
servasc01,2017,SEA,1,162,78,84
cashke01,2017,TBA,1,162,80,82
banisje01,2017,TEX,1,162,78,84
gibbojo02,2017,TOR,1,162,76,86
lovulto01,2017,ARI,1,162,93,69
snitkbr99,2017,ATL,1,162,72,90
maddojo99,2017,CHN,1,162,92,70
pricebr99,2017,CIN,1,162,68,94
blackbu02,2017,COL,1,161,87,74
redmomi01,2017,COL,2,1,0,1
roberda07,2017,LAN,1,162,104,58
mattido01,2017,MIA,1,162,77,85
counscr01,2017,MIL,1,162,86,76
collite99,2017,NYN,1,162,70,92
mackape01,2017,PHI,1,162,66,96
hurdlcl01,2017,PIT,1,162,75,87
greenan01,2017,SDN,1,162,71,91
bochybr01,2017,SFN,1,160,63,97
wotusro01,2017,SFN,2,2,1,1
mathemi01,2017,SLN,1,162,83,79
bakerdu01,2017,WAS,1,160,95,65
speiech01,2017,WAS,2,2,2,0
