yearID,teamID,name,lgID,divID,G,GHome,W,L,Rank,park,attendance,BPF,PPF
2005,DET,Detroit Tigers,AL,C,162,81,71,91,4,Comerica Park,2024431,98,98
2005,FLO,Florida Marlins,NL,E,162,81,83,79,3,Dolphin Stadium,1852608,94,94
2005,HOU,Houston Astros,NL,C,163,81,89,73,2,Minute Maid Park,2804760,101,100
2005,KCA,Kansas City Royals,AL,C,162,81,56,106,5,Kauffman Stadium,1371181,99,101
2005,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,95,67,1,Angel Stadium,3404686,98,97
2005,LAN,Los Angeles Dodgers,NL,W,162,81,71,91,4,Dodger Stadium,3603646,98,97
2005,MIL,Milwaukee Brewers,NL,C,162,81,81,81,3,Miller Park,2211023,101,101
2005,MIN,Minnesota Twins,AL,C,162,81,83,79,3,Hubert H Humphrey Metrodome,2034243,102,102
2005,NYA,New York Yankees,AL,E,162,81,95,67,1,Yankee Stadium II,4090696,98,97
2005,NYN,New York Mets,NL,E,162,81,83,79,3,Shea Stadium,2829929,98,97
2005,OAK,Oakland Athletics,AL,W,162,81,88,74,2,McAfee Coliseum,2109118,101,100
2005,PHI,Philadelphia Phillies,NL,E,162,81,88,74,2,Citizens Bank Park,2665304,105,104
2005,PIT,Pittsburgh Pirates,NL,C,162,81,67,95,6,PNC Park,1817245,99,100
2005,SDN,San Diego Padres,NL,W,162,81,82,80,1,Petco Park,2869787,92,91
2005,SEA,Seattle Mariners,AL,W,162,81,69,93,4,Safeco Field,2725459,95,96
2005,SFN,San Francisco Giants,NL,W,162,81,75,87,3,SBC Park,3181023,101,101
2005,SLN,St. Louis Cardinals,NL,C,162,81,100,62,1,Busch Stadium II,3538988,101,100
2005,TBA,Tampa Bay Devil Rays,AL,E,162,81,67,95,5,Tropicana Field,1141669,99,100
2005,TEX,Texas Rangers,AL,W,162,81,79,83,3,Ameriquest Field,2525221,106,106
2005,TOR,Toronto Blue Jays,AL,E,162,81,80,82,3,Rogers Centre,2014995,102,102
2005,WAS,Washington Nationals,NL,E,162,81,81,81,5,R.F.K. Stadium,2731993,95,96
2006,ARI,Arizona Diamondbacks,NL,W,162,81,76,86,4,Chase Field,2091685,105,105
2006,ATL,Atlanta Braves,NL,E,162,81,79,83,3,Turner Field,2550524,100,99
2006,BAL,Baltimore Orioles,AL,E,162,81,70,92,4,Oriole Park at Camden Yards,2153139,99,100
2006,BOS,Boston Red Sox,AL,E,162,81,86,76,3,Fenway Park II,2930588,105,104
2006,CHA,Chicago White Sox,AL,C,162,81,90,72,3,U.S. Cellular Field,2957414,104,104
2006,CHN,Chicago Cubs,NL,C,162,81,66,96,6,Wrigley Field,3123215,103,103
2006,CIN,Cincinnati Reds,NL,C,162,82,80,82,3,Great American Ball Park,2134607,104,104
2006,CLE,Cleveland Indians,AL,C,162,81,78,84,4,Jacobs Field,1997995,99,98
2006,COL,Colorado Rockies,NL,W,162,81,76,86,4,Coors Field,2104362,109,109
2006,DET,Detroit Tigers,AL,C,162,81,95,67,2,Comerica Park,2595937,100,100
2006,FLO,Florida Marlins,NL,E,162,81,78,84,4,Dolphin Stadium,1164134,95,96
2006,HOU,Houston Astros,NL,C,162,81,82,80,2,Minute Maid Park,3022763,100,99
2006,KCA,Kansas City Royals,AL,C,162,81,62,100,5,Kauffman Stadium,1372638,101,103
2006,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,89,73,2,Angel Stadium,3406790,100,100
2006,LAN,Los Angeles Dodgers,NL,W,162,81,88,74,2,Dodger Stadium,3758545,101,100
2006,MIL,Milwaukee Brewers,NL,C,162,81,75,87,4,Miller Park,2335643,101,101
2006,MIN,Minnesota Twins,AL,C,162,81,96,66,1,Hubert H Humphrey Metrodome,2285018,98,98
2006,NYA,New York Yankees,AL,E,162,81,97,65,1,Yankee Stadium II,4248067,101,99
2006,NYN,New York Mets,NL,E,162,81,97,65,1,Shea Stadium,3379535,98,97
2006,OAK,Oakland Athletics,AL,W,162,81,93,69,1,McAfee Coliseum,1976625,97,97
2006,PHI,Philadelphia Phillies,NL,E,162,81,85,77,2,Citizens Bank Park,2701815,105,104
2006,PIT,Pittsburgh Pirates,NL,C,162,81,67,95,5,PNC Park,1861549,98,99
2006,SDN,San Diego Padres,NL,W,162,81,88,74,1,Petco Park,2659757,91,90
2006,SEA,Seattle Mariners,AL,W,162,81,78,84,4,Safeco Field,2481165,97,97
2006,SFN,San Francisco Giants,NL,W,161,81,76,85,3,AT&T Park,3130313,100,100
2006,SLN,St. Louis Cardinals,NL,C,161,80,83,78,1,Busch Stadium III,3407104,99,99
2006,TBA,Tampa Bay Devil Rays,AL,E,162,81,61,101,5,Tropicana Field,1368950,99,101
2006,TEX,Texas Rangers,AL,W,162,81,80,82,3,Ameriquest Field,2388757,101,101
2006,TOR,Toronto Blue Jays,AL,E,162,81,87,75,2,Rogers Centre,2302212,100,100
2006,WAS,Washington Nationals,NL,E,162,81,71,91,5,R.F.K. Stadium,2153056,94,95
2007,ARI,Arizona Diamondbacks,NL,W,162,81,90,72,1,Chase Field,2325249,107,107
2007,ATL,Atlanta Braves,NL,E,162,81,84,78,3,Turner Field,2745207,98,98
2007,BAL,Baltimore Orioles,AL,E,162,81,69,93,4,Oriole Park at Camden Yards,2164822,101,102
2007,BOS,Boston Red Sox,AL,E,162,81,96,66,1,Fenway Park II,2970755,106,105
2007,CHA,Chicago White Sox,AL,C,162,81,72,90,4,U.S. Cellular Field,2684395,104,104
2007,CHN,Chicago Cubs,NL,C,162,81,85,77,1,Wrigley Field,3252462,105,104
2007,CIN,Cincinnati Reds,NL,C,162,81,72,90,5,Great American Ball Park,2058593,104,104
2007,CLE,Cleveland Indians,AL,C,162,80,96,66,1,Jacobs Field,2275912,101,100
2007,COL,Colorado Rockies,NL,W,163,82,90,73,2,Coors Field,2376250,107,108
2007,DET,Detroit Tigers,AL,C,162,81,88,74,2,Comerica Park,3047133,102,101
2007,FLO,Florida Marlins,NL,E,162,81,71,91,5,Dolphin Stadium,1370511,97,98
2007,HOU,Houston Astros,NL,C,162,81,73,89,4,Minute Maid Park,3020405,100,100
2007,KCA,Kansas City Royals,AL,C,162,81,69,93,5,Kauffman Stadium,1616867,100,101
2007,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,94,68,1,Angel Stadium,3365632,101,100
2007,LAN,Los Angeles Dodgers,NL,W,162,81,82,80,4,Dodger Stadium,3857036,101,100
2007,MIL,Milwaukee Brewers,NL,C,162,81,83,79,2,Miller Park,2869144,100,100
2007,MIN,Minnesota Twins,AL,C,162,81,79,83,3,Hubert H Humphrey Metrodome,2296383,95,95
2007,NYA,New York Yankees,AL,E,162,81,94,68,2,Yankee Stadium II,4271083,101,100
2007,NYN,New York Mets,NL,E,162,81,88,74,2,Shea Stadium,3853955,98,97
2007,OAK,Oakland Athletics,AL,W,162,81,76,86,3,McAfee Coliseum,1921844,94,94
2007,PHI,Philadelphia Phillies,NL,E,162,81,89,73,1,Citizens Bank Park,3108325,104,103
2007,PIT,Pittsburgh Pirates,NL,C,162,81,68,94,6,PNC Park,1749142,97,98
2007,SDN,San Diego Padres,NL,W,163,81,89,74,3,Petco Park,2790074,90,90
2007,SEA,Seattle Mariners,AL,W,162,82,88,74,2,Safeco Field,2672223,96,97
2007,SFN,San Francisco Giants,NL,W,162,81,71,91,5,AT&T Park,3223215,101,101
2007,SLN,St. Louis Cardinals,NL,C,162,81,78,84,3,Busch Stadium III,3552180,99,99
2007,TBA,Tampa Bay Devil Rays,AL,E,162,81,66,96,5,Tropicana Field,1387603,98,100
2007,TEX,Texas Rangers,AL,W,162,81,75,87,4,Rangers Ballpark in Arlington,2353862,101,101
2007,TOR,Toronto Blue Jays,AL,E,162,81,83,79,3,Rogers Centre,2360644,100,99
2007,WAS,Washington Nationals,NL,E,162,81,73,89,4,R.F.K. Stadium,1943812,94,95
2008,ARI,Arizona Diamondbacks,NL,W,162,81,82,80,2,Chase Field,2509924,108,108
2008,ATL,Atlanta Braves,NL,E,162,81,72,90,4,Turner Field,2532834,98,98
2008,BAL,Baltimore Orioles,AL,E,161,81,68,93,5,Oriole Park at Camden Yards,1950075,101,102
2008,BOS,Boston Red Sox,AL,E,162,81,95,67,2,Fenway Park II,3048250,108,106
2008,CHA,Chicago White Sox,AL,C,163,82,89,74,1,U.S. Cellular Field,2500648,105,105
2008,CHN,Chicago Cubs,NL,C,161,81,97,64,1,Wrigley Field,3300200,108,107
2008,CIN,Cincinnati Reds,NL,C,162,81,74,88,5,Great American Ball Park,2058632,102,103
2008,CLE,Cleveland Indians,AL,C,162,81,81,81,3,Jacobs Field,2169760,98,98
2008,COL,Colorado Rockies,NL,W,162,81,74,88,3,Coors Field,2650218,109,109
2008,DET,Detroit Tigers,AL,C,162,81,74,88,5,Comerica Park,3202645,103,103
2008,FLO,Florida Marlins,NL,E,161,81,84,77,3,Dolphin Stadium,1335076,101,101
2008,HOU,Houston Astros,NL,C,161,80,86,75,3,Minute Maid Park,2779487,98,98
2008,KCA,Kansas City Royals,AL,C,162,81,75,87,4,Kauffman Stadium,1578922,98,100
2008,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,100,62,1,Angel Stadium,3336747,103,102
2008,LAN,Los Angeles Dodgers,NL,W,162,81,84,78,1,Dodger Stadium,3730553,98,97
2008,MIL,Milwaukee Brewers,NL,C,162,81,90,72,2,Miller Park,3068458,98,98
2008,MIN,Minnesota Twins,AL,C,163,81,88,75,2,Hubert H Humphrey Metrodome,2302431,96,96
2008,NYA,New York Yankees,AL,E,162,81,89,73,3,Yankee Stadium II,4298655,103,102
2008,NYN,New York Mets,NL,E,162,81,89,73,2,Shea Stadium,4042045,99,98
2008,OAK,Oakland Athletics,AL,W,161,81,75,86,3,McAfee Coliseum,1665256,95,95
2008,PHI,Philadelphia Phillies,NL,E,162,81,92,70,1,Citizens Bank Park,3422583,103,102
2008,PIT,Pittsburgh Pirates,NL,C,162,81,67,95,6,PNC Park,1609076,96,98
2008,SDN,San Diego Padres,NL,W,162,81,63,99,5,Petco Park,2427535,88,88
2008,SEA,Seattle Mariners,AL,W,162,81,61,101,4,Safeco Field,2329702,97,97
2008,SFN,San Francisco Giants,NL,W,162,81,72,90,4,AT&T Park,2863837,102,103
2008,SLN,St. Louis Cardinals,NL,C,162,81,86,76,4,Busch Stadium III,3432917,99,99
2008,TBA,Tampa Bay Rays,AL,E,162,81,97,65,1,Tropicana Field,1811986,101,101
2008,TEX,Texas Rangers,AL,W,162,81,79,83,2,Rangers Ballpark in Arlington,1945677,102,102
2008,TOR,Toronto Blue Jays,AL,E,162,81,86,76,4,Rogers Centre,2399786,98,97
2008,WAS,Washington Nationals,NL,E,161,80,59,102,5,Nationals Park,2320400,99,100
2009,ARI,Arizona Diamondbacks,NL,W,162,81,70,92,5,Chase Field,2128765,105,106
2009,ATL,Atlanta Braves,NL,E,162,81,86,76,3,Turner Field,2373631,99,98
2009,BAL,Baltimore Orioles,AL,E,162,81,64,98,5,Oriole Park at Camden Yards,1907163,101,102
2009,BOS,Boston Red Sox,AL,E,162,81,95,67,2,Fenway Park II,3062699,106,105
2009,CHA,Chicago White Sox,AL,C,162,81,79,83,3,U.S. Cellular Field,2284163,105,105
2009,CHN,Chicago Cubs,NL,C,161,80,83,78,2,Wrigley Field,3168859,107,106
2009,CIN,Cincinnati Reds,NL,C,162,81,78,84,4,Great American Ball Park,1747919,100,100
2009,CLE,Cleveland Indians,AL,C,162,81,65,97,4,Jacobs Field,1766242,95,95
2009,COL,Colorado Rockies,NL,W,162,81,92,70,2,Coors Field,2665080,112,112
2009,DET,Detroit Tigers,AL,C,163,81,86,77,2,Comerica Park,2567165,101,102
2009,FLO,Florida Marlins,NL,E,162,81,87,75,2,Dolphin Stadium,1464109,102,102
2009,HOU,Houston Astros,NL,C,162,81,74,88,5,Minute Maid Park,2521076,98,98
2009,KCA,Kansas City Royals,AL,C,162,81,65,97,4,Kauffman Stadium,1797891,97,99
2009,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,97,65,1,Angel Stadium,3240386,99,98
2009,LAN,Los Angeles Dodgers,NL,W,162,81,95,67,1,Dodger Stadium,3761655,96,95
2009,MIL,Milwaukee Brewers,NL,C,162,81,80,82,3,Miller Park,3037451,98,98
2009,MIN,Minnesota Twins,AL,C,163,82,87,76,1,Hubert H Humphrey Metrodome,2416237,99,98
2009,NYA,New York Yankees,AL,E,162,81,103,59,1,Yankee Stadium III,3719358,105,103
2009,NYN,New York Mets,NL,E,162,81,70,92,4,Citi Field,3168571,97,97
2009,OAK,Oakland Athletics,AL,W,162,81,75,87,4,Oakland-Alameda County Coliseum,1408783,99,99
2009,PHI,Philadelphia Phillies,NL,E,162,81,93,69,1,Citizens Bank Park,3600693,101,100
2009,PIT,Pittsburgh Pirates,NL,C,161,81,62,99,6,PNC Park,1577853,98,99
2009,SDN,San Diego Padres,NL,W,162,81,75,87,4,Petco Park,1919603,90,90
2009,SEA,Seattle Mariners,AL,W,162,81,85,77,3,Safeco Field,2195533,94,96
2009,SFN,San Francisco Giants,NL,W,162,81,88,74,3,AT&T Park,2862110,102,102
2009,SLN,St. Louis Cardinals,NL,C,162,81,91,71,1,Busch Stadium III,3343252,98,97
2009,TBA,Tampa Bay Rays,AL,E,162,81,84,78,3,Tropicana Field,1874962,98,97
2009,TEX,Texas Rangers,AL,W,162,81,87,75,2,Rangers Ballpark in Arlington,2156016,104,104
2009,TOR,Toronto Blue Jays,AL,E,162,81,75,87,4,Rogers Centre,1876129,100,99
2009,WAS,Washington Nationals,NL,E,162,81,59,103,5,Nationals Park,1817226,99,101
2010,ARI,Arizona Diamondbacks,NL,W,162,81,65,97,5,Chase Field,2056941,104,105
2010,ATL,Atlanta Braves,NL,E,162,81,91,71,2,Turner Field,2510119,98,97
2010,BAL,Baltimore Orioles,AL,E,162,81,66,96,5,Oriole Park at Camden Yards,1733018,101,102
2010,BOS,Boston Red Sox,AL,E,162,81,89,73,3,Fenway Park II,3046443,106,105
2010,CHA,Chicago White Sox,AL,C,162,81,88,74,2,U.S. Cellular Field,2194378,105,105
2010,CHN,Chicago Cubs,NL,C,162,81,75,87,5,Wrigley Field,3062973,108,108
2010,CIN,Cincinnati Reds,NL,C,162,81,91,71,1,Great American Ball Park,2060550,99,99
2010,CLE,Cleveland Indians,AL,C,162,81,69,93,4,Jacobs Field,1394812,93,93
2010,COL,Colorado Rockies,NL,W,162,81,83,79,3,Coors Field,2875245,115,115
2010,DET,Detroit Tigers,AL,C,162,81,81,81,3,Comerica Park,2461237,101,101
2010,FLO,Florida Marlins,NL,E,162,81,80,82,3,Dolphin Stadium,1535226,105,104
2010,HOU,Houston Astros,NL,C,162,81,76,86,4,Minute Maid Park,2331490,95,96
2010,KCA,Kansas City Royals,AL,C,162,81,67,95,5,Kauffman Stadium,1615324,99,101
2010,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,80,82,3,Angel Stadium,3250816,98,98
2010,LAN,Los Angeles Dodgers,NL,W,162,81,80,82,4,Dodger Stadium,3562320,95,95
2010,MIL,Milwaukee Brewers,NL,C,162,81,77,85,3,Miller Park,2776531,98,98
2010,MIN,Minnesota Twins,AL,C,162,81,94,68,1,Target Field,3223640,101,100
2010,NYA,New York Yankees,AL,E,162,81,95,67,2,Yankee Stadium III,3765807,105,103
2010,NYN,New York Mets,NL,E,162,81,79,83,4,Citi Field,2559738,97,97
2010,OAK,Oakland Athletics,AL,W,162,81,81,81,2,Oakland-Alameda County Coliseum,1418391,100,100
2010,PHI,Philadelphia Phillies,NL,E,162,84,97,65,1,Citizens Bank Park,3647249,101,100
2010,PIT,Pittsburgh Pirates,NL,C,162,81,57,105,6,PNC Park,1613399,99,101
2010,SDN,San Diego Padres,NL,W,162,81,90,72,2,Petco Park,2131774,91,91
2010,SEA,Seattle Mariners,AL,W,162,81,61,101,4,Safeco Field,2085488,93,95
2010,SFN,San Francisco Giants,NL,W,162,81,92,70,1,AT&T Park,3037443,101,101
2010,SLN,St. Louis Cardinals,NL,C,162,81,86,76,2,Busch Stadium III,3301218,97,97
2010,TBA,Tampa Bay Rays,AL,E,162,81,96,66,1,Tropicana Field,1843445,96,95
2010,TEX,Texas Rangers,AL,W,162,81,90,72,1,Rangers Ballpark in Arlington,2505171,105,104
2010,TOR,Toronto Blue Jays,AL,E,162,78,85,77,4,Rogers Centre,1625555,100,100
2010,WAS,Washington Nationals,NL,E,162,81,69,93,5,Nationals Park,1828066,99,100
2011,ARI,Arizona Diamondbacks,NL,W,162,81,94,68,1,Chase Field,2105432,107,106
2011,ATL,Atlanta Braves,NL,E,162,81,89,73,2,Turner Field,2372940,98,98
2011,BAL,Baltimore Orioles,AL,E,162,81,69,93,5,Oriole Park at Camden Yards,1755461,96,97
2011,BOS,Boston Red Sox,AL,E,162,81,90,72,3,Fenway Park II,3054001,106,105
2011,CHA,Chicago White Sox,AL,C,162,81,79,83,3,U.S. Cellular Field,2001117,99,100
2011,CHN,Chicago Cubs,NL,C,162,81,71,91,5,Wrigley Field,3017966,96,97
2011,CIN,Cincinnati Reds,NL,C,162,81,79,83,3,Great American Ball Park,2213588,107,106
2011,CLE,Cleveland Indians,AL,C,162,81,80,82,2,Jacobs Field,1840835,96,97
2011,COL,Colorado Rockies,NL,W,162,81,73,89,4,Coors Field,2909777,116,116
2011,DET,Detroit Tigers,AL,C,162,81,95,67,1,Comerica Park,2642045,103,102
2011,FLO,Florida Marlins,NL,E,162,78,72,90,5,Sun Life Stadium,1477462,99,100
2011,HOU,Houston Astros,NL,C,162,81,56,106,6,Minute Maid Park,2067016,102,104
2011,KCA,Kansas City Royals,AL,C,162,81,71,91,4,Kauffman Stadium,1724450,101,101
2011,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,86,76,2,Angel Stadium,3166321,93,93
2011,LAN,Los Angeles Dodgers,NL,W,161,81,82,79,3,Dodger Stadium,2935139,98,98
2011,MIL,Milwaukee Brewers,NL,C,162,81,96,66,1,Miller Park,3071373,103,102
2011,MIN,Minnesota Twins,AL,C,162,81,63,99,5,Target Field,3168116,95,97
2011,NYA,New York Yankees,AL,E,162,81,97,65,1,Yankee Stadium III,3653680,108,106
2011,NYN,New York Mets,NL,E,162,81,77,85,4,Citi Field,2352596,98,98
2011,OAK,Oakland Athletics,AL,W,162,81,74,88,3,Oakland-Alameda County Coliseum,1476791,97,98
2011,PHI,Philadelphia Phillies,NL,E,162,81,102,60,1,Citizens Bank Park,3680718,105,103
2011,PIT,Pittsburgh Pirates,NL,C,162,81,72,90,4,PNC Park,1940429,96,97
2011,SDN,San Diego Padres,NL,W,162,81,71,91,5,Petco Park,2143018,92,92
2011,SEA,Seattle Mariners,AL,W,162,84,67,95,4,Safeco Field,1939421,94,95
2011,SFN,San Francisco Giants,NL,W,162,81,86,76,2,AT&T Park,3387303,89,89
2011,SLN,St. Louis Cardinals,NL,C,162,81,90,72,2,Busch Stadium III,3093954,95,94
2011,TBA,Tampa Bay Rays,AL,E,162,81,91,71,2,Tropicana Field,1529188,92,92
2011,TEX,Texas Rangers,AL,W,162,81,96,66,1,Rangers Ballpark in Arlington,2946949,117,115
2011,TOR,Toronto Blue Jays,AL,E,162,81,81,81,4,Rogers Centre,1818103,104,104
2011,WAS,Washington Nationals,NL,E,161,80,80,81,3,Nationals Park,1940478,100,100
2012,ARI,Arizona Diamondbacks,NL,W,162,81,81,81,3,Chase Field,2177617,105,106
2012,ATL,Atlanta Braves,NL,E,162,81,94,68,2,Turner Field,2420171,102,101
2012,BAL,Baltimore Orioles,AL,E,162,81,93,69,2,Oriole Park at Camden Yards,2102240,102,103
2012,BOS,Boston Red Sox,AL,E,162,81,69,93,5,Fenway Park II,3043003,106,106
2012,CHA,Chicago White Sox,AL,C,162,81,85,77,2,U.S. Cellular Field,1965955,106,106
2012,CHN,Chicago Cubs,NL,C,162,81,61,101,5,Wrigley Field,2882756,98,99
2012,CIN,Cincinnati Reds,NL,C,162,81,97,65,1,Great American Ball Park,2347251,107,107
2012,CLE,Cleveland Indians,AL,C,162,81,68,94,4,Progressive Field,1603596,93,95
2012,COL,Colorado Rockies,NL,W,162,81,64,98,5,Coors Field,2630458,120,121
2012,DET,Detroit Tigers,AL,C,162,81,88,74,1,Comerica Park,3028033,104,103
2012,HOU,Houston Astros,NL,C,162,81,55,107,6,Minute Maid Park,1607733,99,101
2012,KCA,Kansas City Royals,AL,C,162,81,72,90,3,Kauffman Stadium,1739859,100,100
2012,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,89,73,3,Angel Stadium of Anaheim,3061770,92,92
2012,LAN,Los Angeles Dodgers,NL,W,162,81,86,76,2,Dodger Stadium,3324246,96,96
2012,MIA,Miami Marlins,NL,E,162,81,69,93,5,Marlins Park,2219444,100,100
2012,MIL,Milwaukee Brewers,NL,C,162,81,83,79,3,Miller Park,2831385,104,104
2012,MIN,Minnesota Twins,AL,C,162,81,66,96,5,Target Field,2776354,97,99
2012,NYA,New York Yankees,AL,E,162,81,95,67,1,Yankee Stadium III,3542406,103,102
2012,NYN,New York Mets,NL,E,162,81,74,88,4,Citi Field,2242803,96,97
2012,OAK,Oakland Athletics,AL,W,162,81,94,68,1,O.co Coliseum,1679013,97,97
2012,PHI,Philadelphia Phillies,NL,E,162,81,81,81,3,Citizens Bank Park,3565718,102,101
2012,PIT,Pittsburgh Pirates,NL,C,162,81,79,83,4,PNC Park,2091918,93,94
2012,SDN,San Diego Padres,NL,W,162,81,76,86,4,Petco Park,2123721,92,92
2012,SEA,Seattle Mariners,AL,W,162,81,75,87,4,Safeco Field,1721920,90,91
2012,SFN,San Francisco Giants,NL,W,162,81,94,68,1,AT&T Park,3377371,88,88
2012,SLN,St. Louis Cardinals,NL,C,162,81,88,74,2,Busch Stadium III,3262109,98,97
2012,TBA,Tampa Bay Rays,AL,E,162,81,90,72,3,Tropicana Field,1559681,94,93
2012,TEX,Texas Rangers,AL,W,162,81,93,69,2,Rangers Ballpark in Arlington,3460280,112,111
2012,TOR,Toronto Blue Jays,AL,E,162,81,73,89,4,Rogers Centre,2099663,103,104
2012,WAS,Washington Nationals,NL,E,162,81,98,64,1,Nationals Park,2370794,99,101
2013,ARI,Arizona Diamondbacks,NL,W,162,81,81,81,2,Chase Field,2134795,102,102
2013,ATL,Atlanta Braves,NL,E,162,81,96,66,1,Turner Field,2548679,104,103
2013,BAL,Baltimore Orioles,AL,E,162,81,85,77,3,Oriole Park at Camden Yards,2357561,106,105
2013,BOS,Boston Red Sox,AL,E,162,81,97,65,1,Fenway Park II,2833333,102,102
2013,CHA,Chicago White Sox,AL,C,162,81,63,99,5,U.S. Cellular Field,1768413,107,107
2013,CHN,Chicago Cubs,NL,C,162,81,66,96,5,Wrigley Field,2642682,104,105
2013,CIN,Cincinnati Reds,NL,C,162,80,90,72,3,Great American Ball Park,2534369,103,102
2013,CLE,Cleveland Indians,AL,C,162,81,92,70,2,Progressive Field,1572926,93,94
2013,COL,Colorado Rockies,NL,W,162,81,74,88,5,Coors Field,2793828,117,118
2013,DET,Detroit Tigers,AL,C,162,81,93,69,1,Comerica Park,3083397,106,105
2013,HOU,Houston Astros,AL,W,162,81,51,111,5,Minute Maid Park,1651883,99,101
2013,KCA,Kansas City Royals,AL,C,162,81,86,76,3,Kauffman Stadium,1750754,103,103
2013,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,78,84,3,Angel Stadium of Anaheim,3019505,94,94
2013,LAN,Los Angeles Dodgers,NL,W,162,81,92,70,1,Dodger Stadium,3743527,95,95
2013,MIA,Miami Marlins,NL,E,162,81,62,100,5,Marlins Park,1586322,102,103
2013,MIL,Milwaukee Brewers,NL,C,162,81,74,88,4,Miller Park,2531105,105,105
2013,MIN,Minnesota Twins,AL,C,162,81,66,96,4,Target Field,2477644,99,101
2013,NYA,New York Yankees,AL,E,162,81,85,77,4,Yankee Stadium III,3279589,102,101
2013,NYN,New York Mets,NL,E,162,81,74,88,4,Citi Field,2135657,94,95
2013,OAK,Oakland Athletics,AL,W,162,81,96,66,1,O.co Coliseum,1809302,95,93
2013,PHI,Philadelphia Phillies,NL,E,162,81,73,89,4,Citizens Bank Park,3012403,101,102
2013,PIT,Pittsburgh Pirates,NL,C,162,81,94,68,2,PNC Park,2256862,94,94
2013,SDN,San Diego Padres,NL,W,162,81,76,86,3,Petco Park,2166691,91,91
2013,SEA,Seattle Mariners,AL,W,162,81,71,91,4,Safeco Field,1761546,92,92
2013,SFN,San Francisco Giants,NL,W,162,82,76,86,4,AT&T Park,3326796,90,89
2013,SLN,St. Louis Cardinals,NL,C,162,81,97,65,1,Busch Stadium III,3369769,99,97
2013,TBA,Tampa Bay Rays,AL,E,163,81,92,71,2,Tropicana Field,1510300,96,95
2013,TEX,Texas Rangers,AL,W,163,82,91,72,2,Rangers Ballpark in Arlington,3178273,104,103
2013,TOR,Toronto Blue Jays,AL,E,162,81,74,88,5,Rogers Centre,2536562,102,102
2013,WAS,Washington Nationals,NL,E,162,81,86,76,2,Nationals Park,2652422,102,101
2014,ARI,Arizona Diamondbacks,NL,W,162,81,64,98,5,Chase Field,2073730,102,102
2014,ATL,Atlanta Braves,NL,E,162,81,79,83,2,Turner Field,2354305,99,99
2014,BAL,Baltimore Orioles,AL,E,162,81,96,66,1,Oriole Park at Camden Yards,2464473,100,100
2014,BOS,Boston Red Sox,AL,E,162,81,71,91,5,Fenway Park II,2956089,102,101
2014,CHA,Chicago White Sox,AL,C,162,81,73,89,4,U.S. Cellular Field,1650821,100,101
2014,CHN,Chicago Cubs,NL,C,162,81,73,89,5,Wrigley Field,2652113,103,104
2014,CIN,Cincinnati Reds,NL,C,162,81,76,86,4,Great American Ball Park,2476664,98,98
2014,CLE,Cleveland Indians,AL,C,162,81,85,77,3,Progressive Field,1437393,97,97
2014,COL,Colorado Rockies,NL,W,162,81,66,96,4,Coors Field,2680329,115,116
2014,DET,Detroit Tigers,AL,C,162,81,90,72,1,Comerica Park,2917209,105,104
2014,HOU,Houston Astros,AL,W,162,81,70,92,4,Minute Maid Park,1751829,101,102
2014,KCA,Kansas City Royals,AL,C,162,81,89,73,2,Kauffman Stadium,1956482,105,104
2014,LAA,Los Angeles Angels of Anaheim,AL,W,162,81,98,64,1,Angel Stadium of Anaheim,3095935,96,95
2014,LAN,Los Angeles Dodgers,NL,W,162,81,94,68,1,Dodger Stadium,3782337,96,95
2014,MIA,Miami Marlins,NL,E,162,81,77,85,4,Marlins Park,1732283,103,104
2014,MIL,Milwaukee Brewers,NL,C,162,81,82,80,3,Miller Park,2797384,102,103
2014,MIN,Minnesota Twins,AL,C,162,81,70,92,5,Target Field,2250606,102,103
2014,NYA,New York Yankees,AL,E,162,81,84,78,2,Yankee Stadium III,3401624,100,101
